CustomerID,StockCode,NeighborCount
12785.0,21932,4
12785.0,21936,3
12785.0,22662,3
12785.0,20726,3
12785.0,85099F,2
12785.0,22558,2
12785.0,20718,2
12785.0,85099C,2
12785.0,22381,2
17469.0,20718,4
17469.0,23581,4
17469.0,23582,4
17469.0,48129,3
17469.0,22191,3
17469.0,22086,3
17469.0,22142,3
17469.0,22898,3
17469.0,22192,3
17469.0,22381,3
16231.0,20969,5
16231.0,20970,4
16231.0,22566,3
16231.0,22141,2
16231.0,23127,2
16231.0,22654,2
16231.0,22653,2
16231.0,23128,2
16231.0,23126,2
16231.0,20967,2
17227.0,21989,3
17227.0,21987,3
17227.0,21988,3
17227.0,22613,3
17227.0,84988,3
17227.0,22938,2
17227.0,22089,2
17227.0,22898,2
17227.0,22437,2
17227.0,23295,2
15214.0,22114,4
15214.0,22835,4
15214.0,22720,4
15214.0,21080,4
15214.0,21497,4
15214.0,22910,4
15214.0,22966,3
15214.0,23191,3
15214.0,21718,3
15214.0,23203,3
15141.0,21892,2
15141.0,21716,2
15141.0,21791,2
15141.0,21913,2
15141.0,21034,2
15141.0,15039,1
15141.0,21135,1
15141.0,85017A,1
15141.0,84879,1
15141.0,21136,1
15824.0,85123A,2
15824.0,22576,2
15824.0,22577,2
15824.0,23169,1
15824.0,22585,1
15824.0,21465,1
15824.0,21790,1
15824.0,21791,1
15824.0,48195,1
15824.0,21523,1
